,Age,Gender,Plan,Payment Method,User Fav Genre,Watch Hour / month,Satisfaction Rate
9364,58,Female,Standard,Upi,Romance,184.3621358973634,3.9569380379591386
9365,41,Female,Standard,Upi,Drama,191.5645338572255,2.6920987645891956
9366,61,Male,Premium,E-Wallet,Thriller,181.74115419147813,4.413789673505466
9367,30,Male,Mobile,E-Wallet,Drama,204.66723936887644,3.407430761991909
9368,59,Female,Premium,Card,Horror,181.81760818230845,2.9353669070568973
9369,41,Female,Mobile,Card,Drama,208.17496525473697,1.0987802796581745
9370,52,Male,Premium,E-Wallet,Documentary,180.02221984651018,4.956632025891048
9371,34,Male,Basic,Card,Documentary,181.25812549522118,2.143946246464321
9372,65,Female,Standard,Upi,Romance,186.90732298501877,1.2979743154013366
9373,24,Male,Basic,Net Banking,Drama,194.21589619275414,2.782394670989435
9374,21,Male,Standard,Card,Comedy,186.81232225553032,1.7462930125644576
9375,23,Female,Basic,Card,Thriller,204.04837378517846,1.2721880426244025
9376,34,Female,Standard,Upi,Documentary,205.39445155534258,4.435049574341852
9377,68,Female,Premium,Upi,Horror,198.5091301343108,1.5569743971929428
9378,19,Male,Basic,E-Wallet,Horror,190.0894006961336,1.3547515351588642
9379,23,Male,Standard,Card,Thriller,186.34337565923335,2.8323329553827863
9380,63,Male,Premium,Upi,Documentary,181.7035100200158,3.73679444826532
9381,60,Male,Standard,Net Banking,Documentary,202.07739107973725,2.665999027941958
9382,59,Female,Basic,Upi,Thriller,192.79198188979592,1.5322829898780306
9383,59,Male,Basic,E-Wallet,Romance,183.20484792973605,1.2207363062543934
9384,24,Female,Basic,E-Wallet,Documentary,202.4102539264051,2.368751760915759
9385,62,Male,Basic,Card,Comedy,207.96993216180152,3.36111997192591
9386,23,Female,Premium,Upi,Thriller,192.10180367750746,1.3360819802743107
9387,56,Female,Premium,Net Banking,Documentary,188.35418913400324,2.411409940029548
9388,39,Male,Premium,Net Banking,Documentary,182.80576832693978,1.7575208901451171
9389,18,Male,Basic,Net Banking,Romance,196.60042038564856,2.4184748063946455
9390,34,Male,Mobile,Upi,Drama,183.3247868953951,3.2116418583053163
9391,19,Female,Mobile,E-Wallet,Romance,198.81721713857294,3.3922902396575063
9392,51,Male,Basic,Upi,Action,180.75869204868133,4.906147122447256
9393,48,Male,Premium,E-Wallet,Horror,196.1584775761527,4.289490688231972
9394,53,Male,Basic,Card,Drama,206.54097670161627,2.2528137558481416
9395,70,Male,Standard,Upi,Comedy,199.25065589171658,1.48570672113336
9396,18,Male,Basic,Card,Documentary,184.5699091119955,1.429054604289989
9397,68,Female,Mobile,E-Wallet,Horror,187.93192996369405,1.1994166315140768
9398,64,Female,Mobile,Card,Horror,190.60806934971438,4.978483858393645
9399,48,Female,Standard,Upi,Horror,192.08422455841296,2.5763977438520924
9400,62,Female,Mobile,Upi,Drama,190.1005981737763,1.301811117360688
9401,55,Female,Basic,E-Wallet,Documentary,204.75157586291354,4.753276128263888
9402,18,Male,Mobile,Card,Romance,197.0271947468472,4.146425615666695
9403,23,Female,Premium,Upi,Action,197.9826733105042,1.2510736136261356
9404,57,Female,Standard,E-Wallet,Documentary,190.55635216023995,1.0396780874968155
9405,57,Female,Standard,Card,Action,192.6093553071694,3.445115495860702
9406,70,Female,Standard,Upi,Horror,204.14100178336943,2.2084872292346702
9407,29,Female,Premium,Net Banking,Romance,200.34263100613148,3.0145178582234866
9408,20,Female,Mobile,Net Banking,Documentary,193.2021834915715,1.2111016766340037
9409,22,Female,Mobile,Net Banking,Thriller,183.42747634091072,3.2037875148581034
9410,49,Female,Premium,Card,Documentary,183.58419909084427,2.6685640128086954
9411,20,Female,Mobile,Upi,Thriller,195.94321695754306,3.4440656633667714
9412,67,Female,Mobile,Upi,Action,202.58617166710573,2.6228161626464552
9413,39,Female,Basic,Upi,Drama,209.58327871171932,1.8545917938976721
9414,29,Female,Premium,Net Banking,Drama,195.71798977389048,1.2911619655780582
9415,29,Male,Mobile,Net Banking,Romance,194.86218109032342,1.030434384850135
9416,25,Female,Standard,Card,Comedy,194.50282624894587,2.0249418407292983
9417,46,Male,Mobile,Upi,Comedy,203.32287954213965,4.371498266850044
9418,65,Male,Standard,E-Wallet,Documentary,198.93245536094886,2.801415614712433
9419,58,Male,Standard,Net Banking,Drama,182.95890716618294,3.246719298500521
9420,65,Female,Premium,Upi,Horror,197.67468704937428,3.6788677386663164
9421,43,Male,Standard,Card,Action,184.34958477341803,1.029823497204986
9422,56,Female,Premium,Upi,Action,201.03416968765768,3.4766651812645324
9423,21,Male,Standard,Upi,Thriller,190.57944391800413,3.612125982007302
9424,23,Female,Basic,Card,Romance,198.82198883079298,1.9382541877259158
9425,37,Female,Standard,E-Wallet,Action,194.69578875246376,4.262764284128628
9426,43,Male,Basic,Card,Action,183.01028225054995,2.3862735311770678
9427,70,Male,Mobile,Upi,Horror,190.96460782719035,2.4202574847405356
9428,24,Female,Standard,E-Wallet,Comedy,206.5708628366639,3.2390336431431566
9429,48,Male,Premium,Card,Action,205.58313941131465,2.529380789167107
9430,48,Female,Standard,Net Banking,Drama,198.81918919744635,3.7827614253110178
9431,23,Female,Premium,Upi,Horror,209.97665946561378,4.7551886585100105
9432,37,Male,Standard,Card,Action,189.90784096391647,3.855065547905596
9433,22,Male,Standard,Upi,Thriller,198.39716270901596,4.201518054281116
9434,47,Male,Premium,Upi,Drama,190.19511505850858,4.082073797308935
9435,52,Male,Premium,Card,Drama,182.84208132240104,1.0165459763903155
9436,67,Male,Standard,Net Banking,Documentary,203.21486756143764,1.9349690364783965
9437,40,Male,Premium,Upi,Horror,190.83336641730656,1.5610207040182824
9438,34,Male,Standard,E-Wallet,Romance,184.47066483408054,1.7548027841586982
9439,22,Female,Premium,E-Wallet,Thriller,190.38456520111424,3.405595457557205
9440,45,Female,Standard,Net Banking,Documentary,206.24409208795686,3.886303216448747
9441,52,Male,Basic,Net Banking,Thriller,201.9719107469586,3.322459456890337
9442,41,Male,Standard,Net Banking,Comedy,200.78298236573818,2.759579990736448
9443,36,Female,Mobile,Net Banking,Romance,182.05388517332833,1.8379437857305159
9444,46,Female,Premium,Card,Thriller,187.80071526582594,3.6389232520256862
9445,60,Female,Standard,Upi,Thriller,207.67481385753382,4.740359763899125
9446,18,Male,Premium,Net Banking,Romance,199.07977842719328,2.3533461516568
9447,34,Male,Mobile,E-Wallet,Romance,180.13845644122102,2.057646580357593
9448,53,Female,Standard,Card,Documentary,208.9504983697824,4.728846986023871
9449,42,Male,Basic,Card,Action,192.63625773032112,2.4083774673575045
9450,34,Female,Premium,E-Wallet,Thriller,202.59821262910054,4.180491613090988
9451,28,Female,Standard,Card,Documentary,203.9785888235645,2.516387246578836
9452,51,Male,Basic,Upi,Comedy,181.73230245446786,1.8633331296692837
9453,18,Male,Mobile,Net Banking,Romance,193.3561646622204,3.788235440072535
9454,20,Female,Standard,Net Banking,Romance,194.25970446924245,2.4209275829483436
9455,46,Male,Basic,Card,Romance,199.91826124228416,3.421859390466726
9456,22,Male,Standard,Net Banking,Comedy,193.69157435218267,3.6012900281853875
9457,56,Female,Mobile,Net Banking,Drama,204.62879849635326,1.2767901481166706
9458,38,Female,Premium,Card,Drama,186.5831638187547,3.9457283035822908
9459,44,Male,Premium,Card,Thriller,199.71370233731707,1.9739373016848338
9460,39,Male,Standard,Net Banking,Comedy,199.02172152122947,4.591046523719023
9461,32,Female,Premium,Net Banking,Comedy,198.27858322754997,1.362224716170617
9462,61,Male,Premium,Net Banking,Action,204.3616222832836,4.81431359627083
9463,67,Female,Premium,Upi,Drama,200.06954910263119,3.9707157666866304
9464,66,Female,Basic,Upi,Romance,205.2363934170281,3.1039321596386524
9465,46,Female,Premium,E-Wallet,Comedy,197.02134179575134,3.8871307813677793
9466,39,Female,Premium,Net Banking,Thriller,185.04713225617942,4.320133207759572
9467,19,Male,Premium,E-Wallet,Thriller,182.6813344421095,2.832694674907284
9468,67,Male,Basic,Upi,Thriller,185.52805371957638,1.2807952809042744
9469,64,Female,Basic,Net Banking,Action,204.4098546000492,1.881263255753446
9470,24,Male,Mobile,Card,Documentary,189.78209884697966,2.147934594360093
9471,43,Female,Premium,Card,Documentary,185.87660641025067,3.4151981028867398
9472,45,Female,Mobile,Net Banking,Documentary,203.42471869063644,4.223553658301542
9473,56,Male,Premium,Upi,Comedy,195.2004076091092,3.4061108313937294
9474,31,Male,Standard,E-Wallet,Romance,184.00170960259902,4.794680206140359
9475,23,Female,Premium,Card,Horror,184.92296059318915,4.531422531222889
9476,61,Male,Premium,Card,Drama,204.947542299913,2.9806938129554768
9477,45,Female,Mobile,Card,Thriller,189.3825323468998,1.4375313443793196
9478,49,Male,Mobile,Upi,Thriller,184.74689577439798,4.925627886791105
9479,39,Male,Premium,E-Wallet,Thriller,194.2664745790528,2.1164774664672956
9480,68,Female,Premium,Upi,Documentary,209.99807805902307,1.4276695960875259
9481,68,Male,Basic,E-Wallet,Horror,180.5025806863978,1.0272852012828046
9482,24,Male,Premium,E-Wallet,Documentary,194.5002407316426,2.4798284092755853
9483,40,Female,Premium,E-Wallet,Comedy,207.36103063278512,1.6377272164733094
9484,31,Male,Standard,Net Banking,Documentary,203.5513326684906,4.744891272624384
9485,63,Male,Premium,Net Banking,Horror,183.6154308825875,1.5786170107532782
9486,66,Male,Standard,Net Banking,Horror,202.80704133058634,4.209639317421238
9487,52,Male,Standard,E-Wallet,Comedy,206.8441740256585,2.4640004262014767
9488,52,Male,Mobile,Upi,Action,198.3700227180896,1.839407141306976
9489,58,Male,Premium,Card,Comedy,208.61192590219397,1.1883276570265782
9490,31,Male,Premium,Upi,Action,195.29403114199778,4.486981516986509
9491,37,Female,Premium,Net Banking,Horror,201.84058548716698,4.998781083587634
9492,18,Male,Standard,Upi,Thriller,206.8901405917134,1.9781229565601288
9493,51,Male,Premium,Upi,Action,187.95511042463156,4.1789902739198785
9494,65,Female,Premium,Upi,Romance,208.5186902549499,2.414323928332531
9495,50,Female,Mobile,Upi,Documentary,208.7780891756637,4.083062109726514
9496,38,Female,Mobile,E-Wallet,Documentary,197.78443127336433,4.522890218388713
9497,59,Male,Standard,Upi,Horror,185.49368214396168,3.613959944948188
9498,64,Male,Basic,E-Wallet,Action,194.43845938823463,4.410723445837176
9499,34,Male,Basic,E-Wallet,Romance,198.50025857452334,2.6858067562099297
9500,20,Male,Mobile,Net Banking,Romance,208.86356339405427,4.155750580789884
9501,45,Male,Basic,E-Wallet,Romance,182.84623562206147,2.850518065500045
9502,55,Female,Basic,E-Wallet,Action,191.40645983984697,4.0076920845973945
9503,35,Female,Basic,Upi,Action,184.94416496309938,1.766108401112596
9504,55,Female,Mobile,Upi,Documentary,209.20328001291338,2.8883823342490804
9505,51,Female,Standard,Net Banking,Thriller,188.6545428419564,3.4767546955399253
9506,60,Female,Basic,Card,Documentary,204.7847178753875,1.4348024178758623
9507,45,Male,Premium,Card,Action,202.83841524410428,1.8883229067614318
9508,26,Male,Standard,Card,Romance,186.59247867841012,4.140396662628698
9509,40,Female,Premium,E-Wallet,Drama,198.83554919281912,3.7611301559254757
9510,64,Female,Basic,Card,Horror,209.8067603153088,4.530410235751269
9511,59,Female,Mobile,Net Banking,Comedy,187.7750857566324,3.768307481150608
9512,26,Female,Standard,Upi,Comedy,201.10000711954885,3.5659623614414904
9513,27,Female,Premium,Card,Romance,197.6783430694585,3.021037946530133
9514,69,Male,Premium,Card,Drama,194.01633847931052,2.8878694389979476
9515,53,Female,Basic,Net Banking,Thriller,182.25367911734838,3.8586606062409654
9516,59,Female,Standard,Card,Horror,188.58892651744864,3.156040103350879
9517,57,Male,Premium,Net Banking,Drama,188.99116690120852,1.0973673351925597
9518,34,Male,Standard,Net Banking,Drama,180.54305717864176,4.537958421018736
9519,42,Female,Mobile,Upi,Drama,202.87774040388808,2.094571075108034
9520,51,Male,Mobile,Upi,Action,196.47736776977692,3.8530521119501575
9521,36,Female,Basic,Net Banking,Drama,187.24643448730612,1.5663953369658294
9522,18,Female,Standard,Net Banking,Documentary,201.919982420818,4.544736201427664
9523,66,Male,Premium,Net Banking,Thriller,204.8023726855399,1.4315192882803727
9524,42,Male,Basic,E-Wallet,Documentary,199.25421697672235,3.4185583779453426
9525,23,Female,Premium,Net Banking,Action,180.3439490602777,2.0776574733644653
9526,27,Female,Basic,Card,Comedy,183.46050450050421,3.2997173212374022
9527,45,Female,Mobile,Net Banking,Comedy,194.18679354725128,3.314043675354902
9528,55,Male,Basic,Card,Horror,206.2240425604488,3.240014005111925
9529,37,Female,Premium,Net Banking,Action,185.1343994038424,4.53788899955307
9530,25,Male,Mobile,Net Banking,Horror,206.80343970580395,3.823456985441584
9531,53,Female,Mobile,Upi,Romance,207.1574251987535,3.008192466130975
9532,45,Male,Mobile,E-Wallet,Horror,203.78759097920226,2.4499294406993326
9533,30,Male,Standard,Card,Comedy,191.17354788415417,1.7040372638300596
9534,21,Female,Premium,Upi,Horror,208.11321697896952,4.104048042650335
9535,55,Female,Mobile,Card,Drama,182.3118097831838,1.1668437453516005
9536,20,Male,Mobile,Net Banking,Thriller,189.01464553897966,3.099709346910853
9537,52,Female,Premium,Card,Thriller,185.71778777499367,3.2193516008728538
9538,34,Female,Mobile,Upi,Comedy,189.92926736566872,4.730501527388274
9539,18,Female,Standard,Card,Horror,194.8839296757517,1.5392568937258893
9540,48,Male,Basic,Card,Action,182.73359856728345,2.4642427744151005
9541,31,Female,Premium,Net Banking,Thriller,208.60920344685888,3.708512170104497
9542,60,Female,Premium,E-Wallet,Documentary,194.68923475093808,3.044047510145394
9543,66,Female,Basic,Upi,Action,206.57882153662314,1.113158458699154
9544,52,Male,Standard,Net Banking,Drama,201.7272260275259,3.9940396295079057
9545,42,Female,Mobile,Upi,Romance,194.00378511334958,3.0598665175194038
9546,68,Male,Premium,E-Wallet,Thriller,204.61403908527365,2.734256556050234
9547,39,Female,Standard,E-Wallet,Romance,191.87738031539547,2.3289022140402507
9548,63,Female,Mobile,Net Banking,Horror,203.58686167231426,4.780550696023225
9549,45,Female,Basic,Upi,Action,206.28371863715188,2.0931202794608357
9550,46,Male,Mobile,E-Wallet,Thriller,185.63304978653662,3.940207754256853
9551,37,Male,Premium,Card,Romance,209.20092180085717,1.9828070503631174
9552,30,Male,Premium,Upi,Romance,204.57746703507428,4.093789267304519
9553,58,Male,Premium,Upi,Thriller,197.76559977114653,1.9974527934124104
9554,58,Female,Basic,Upi,Comedy,204.86388977591713,3.8439854460891807
9555,56,Male,Standard,Upi,Thriller,183.06829687505572,1.282034226531421
9556,53,Female,Standard,Upi,Horror,185.06315278780474,3.9253770142289133
9557,21,Female,Basic,Upi,Documentary,201.9588651871316,2.689485163578344
9558,45,Male,Premium,Card,Horror,190.3792097970329,4.963204094518315
9559,48,Male,Basic,E-Wallet,Horror,206.95806442891862,1.613239085023046
9560,23,Male,Basic,Net Banking,Romance,202.70881292086256,2.8319298196591434
9561,47,Male,Mobile,Card,Horror,184.77424970241933,4.068208495191938
9562,20,Male,Premium,Net Banking,Romance,187.61724544833885,2.0410779568064275
9563,20,Male,Standard,Net Banking,Horror,190.56620925089976,1.7107880664336403
9564,63,Male,Mobile,Upi,Drama,197.17401614750182,1.595537286636386
9565,68,Female,Standard,Net Banking,Romance,202.32227794434064,1.5714308344855854
9566,38,Male,Mobile,Net Banking,Drama,184.72141080003783,3.96979611423242
9567,59,Male,Standard,Upi,Action,205.62227582430174,1.3728852966216238
9568,29,Female,Premium,E-Wallet,Horror,192.817477241128,1.3302381382013482
9569,68,Male,Basic,E-Wallet,Thriller,208.52607653453342,2.52597958775389
9570,45,Male,Standard,E-Wallet,Drama,202.85584144164883,2.626091893198021
9571,63,Female,Basic,Net Banking,Romance,205.5139615713464,2.944634758640683
9572,47,Male,Basic,Net Banking,Documentary,189.56385762626758,3.476521619135218
9573,30,Male,Basic,E-Wallet,Thriller,184.08455573834428,2.174184362476749
9574,37,Female,Premium,Upi,Horror,207.82508215764918,4.188302611775795
9575,69,Female,Basic,E-Wallet,Drama,204.38291169385369,3.0939417999920447
9576,50,Female,Standard,Net Banking,Documentary,193.22520552644667,3.2519236927972712
9577,70,Female,Standard,Net Banking,Romance,194.58938053650422,1.0892519033544574
9578,44,Female,Basic,E-Wallet,Drama,191.57166292755275,1.603480426959469
9579,30,Male,Basic,Card,Horror,188.86126134805633,2.211351440469565
9580,54,Male,Standard,Card,Romance,204.03593986988832,4.543247866955542
9581,67,Male,Mobile,Card,Romance,199.98605083268137,2.7692832997733836
9582,66,Female,Basic,Net Banking,Romance,182.98158955603313,4.9803827675493295
9583,68,Female,Premium,Card,Drama,208.9448843231233,1.9271969901991892
9584,23,Male,Basic,Upi,Horror,186.93796728543376,3.6789882343852063
9585,50,Female,Mobile,E-Wallet,Thriller,207.90312749499034,4.035851121354611
9586,21,Male,Basic,E-Wallet,Documentary,202.98638327806253,2.7877229962137324
9587,22,Female,Mobile,E-Wallet,Thriller,205.5552868015635,3.404055046176165
9588,27,Female,Mobile,Upi,Drama,180.98104094537183,1.2588201447994476
9589,70,Female,Mobile,Card,Thriller,196.34301246758722,3.4825851449066114
9590,51,Male,Basic,Net Banking,Romance,187.36195448838652,3.0465414316027064
9591,61,Female,Basic,Card,Drama,198.42237494752132,4.74934417188676
9592,36,Female,Basic,Net Banking,Action,184.43952398455585,3.94295355183541
9593,68,Male,Mobile,Net Banking,Thriller,197.65648905685802,1.9335937797595006
9594,24,Female,Premium,Card,Comedy,181.2774381805361,2.2484893567507007
9595,51,Female,Basic,Net Banking,Thriller,206.95042376848613,2.201378618178999
9596,42,Female,Basic,Card,Documentary,197.00518217760262,1.564395683024368
9597,29,Male,Premium,Upi,Thriller,197.70569053338212,2.931816975279656
9598,53,Female,Mobile,Net Banking,Comedy,207.05619450867417,4.934083443349347
9599,31,Female,Premium,Card,Romance,199.409887222839,1.7060770826211096
9600,57,Male,Mobile,Upi,Romance,199.84009401766403,4.763274975199327
9601,39,Female,Standard,Card,Horror,200.30920550633823,1.1180750484630448
9602,24,Male,Standard,Upi,Documentary,198.03172421965354,1.076115395192029
9603,36,Male,Basic,Card,Action,203.89552965839277,1.0014350588062269
9604,55,Male,Standard,Card,Drama,190.60982421027867,3.2138555649709857
9605,37,Male,Premium,Upi,Horror,197.87703868855698,1.5933058479673683
9606,55,Female,Mobile,E-Wallet,Documentary,190.26891011825936,3.5448368809322046
9607,18,Male,Basic,Net Banking,Horror,204.16843378112247,4.14763965471941
9608,70,Female,Basic,Card,Romance,200.44085011343685,2.8341740090729393
9609,18,Female,Basic,Upi,Romance,209.27219781039145,1.1523104046734054
9610,56,Female,Standard,E-Wallet,Action,185.85581012941978,3.609048517379329
9611,58,Female,Basic,E-Wallet,Documentary,189.53837687696395,3.460723009575791
9612,57,Male,Premium,E-Wallet,Horror,185.60289566136683,4.501593815029716
9613,28,Male,Mobile,Card,Action,194.28207964577484,2.338939240739046
9614,40,Female,Basic,E-Wallet,Documentary,195.77862015178516,3.3086708378726732
9615,33,Male,Premium,Net Banking,Documentary,208.67595286096605,2.2377098606332266
9616,49,Female,Standard,Net Banking,Documentary,189.0557821192625,2.817020527664058
9617,43,Female,Standard,Card,Horror,192.11161060688195,3.921003528353478
9618,27,Female,Standard,E-Wallet,Drama,186.56388113167515,3.40876239669216
9619,48,Male,Mobile,Upi,Drama,204.09423563229225,3.849956374201826
9620,69,Female,Mobile,Card,Romance,185.70130544540692,2.507033287611801
9621,47,Female,Premium,Upi,Action,206.58245231785327,2.9645305913801905
9622,53,Male,Basic,E-Wallet,Romance,192.84455497768198,3.2583370158794915
9623,29,Female,Premium,Upi,Romance,199.4713463810985,4.4419067876307246
9624,64,Female,Basic,Net Banking,Romance,208.98447238974123,2.5330165482121925
9625,65,Male,Standard,Upi,Documentary,199.1280715585717,4.773769274378654
9626,66,Female,Mobile,Net Banking,Drama,201.32794027107784,2.600601447837113
9627,52,Male,Basic,Upi,Comedy,201.52393694409645,1.347238796969072
9628,24,Male,Standard,Upi,Drama,192.06382176247996,2.216779972466811
9629,63,Female,Premium,E-Wallet,Romance,182.5894039997718,4.614620562675032
9630,60,Male,Premium,Card,Action,201.99771358146558,4.161904256800732
9631,59,Female,Mobile,Net Banking,Romance,190.61648825839976,1.427857514052263
9632,70,Female,Mobile,Net Banking,Drama,199.99357883286086,1.0650793891419346
9633,33,Male,Standard,Upi,Drama,180.79943464119765,2.2657418868987516
9634,32,Female,Basic,Upi,Action,203.82127593761362,1.9513919722950135
9635,66,Female,Basic,Card,Romance,203.6953346564188,3.9484092931606183
9636,32,Male,Basic,Net Banking,Documentary,194.7115445609757,1.1527135184027069
9637,18,Male,Premium,Net Banking,Documentary,183.5611369146974,1.8292580462679613
9638,55,Female,Premium,Upi,Documentary,203.15892786965506,3.555978765549351
9639,52,Male,Standard,Net Banking,Action,184.62943015098318,3.6942180832494205
9640,26,Female,Mobile,Upi,Thriller,186.93999125688242,3.9484249944240792
9641,37,Female,Premium,Card,Romance,196.29818524887773,1.795225479634221
9642,41,Male,Mobile,E-Wallet,Thriller,199.9608020497019,4.739652279025335
9643,22,Female,Standard,Upi,Horror,185.14209516067206,1.1421911368074245
9644,43,Male,Standard,Net Banking,Drama,200.08384681456485,4.136592805762695
9645,21,Male,Premium,Upi,Romance,205.79577483855056,2.689224250678451
9646,18,Female,Premium,Upi,Drama,182.2451468741259,4.553161153638024
9647,51,Female,Mobile,Card,Romance,202.244844587693,2.0223896924827285
9648,53,Male,Premium,Card,Comedy,194.12800495517155,3.0290344794846122
9649,52,Male,Standard,E-Wallet,Comedy,188.99156957329174,1.142432217130899
9650,29,Male,Premium,Card,Horror,201.69326134040315,2.72419359805245
9651,60,Female,Mobile,Upi,Drama,194.3641282790203,4.924519839733554
9652,21,Male,Basic,E-Wallet,Drama,201.038205545728,1.996679379529577
9653,64,Male,Premium,Card,Romance,188.65031596336448,3.583724288895025
9654,40,Male,Standard,E-Wallet,Comedy,187.02275684750234,4.946456327578959
9655,43,Female,Standard,E-Wallet,Horror,202.83234370471138,4.97198166763563
9656,44,Female,Mobile,Card,Horror,195.2727783816723,2.2300281608231023
9657,53,Male,Mobile,Net Banking,Romance,185.00988935494394,2.1452400316368068
9658,56,Female,Premium,Net Banking,Romance,180.50052683221514,3.096407822467462
9659,36,Male,Mobile,Card,Comedy,207.60932086491235,3.701444980608494
9660,51,Male,Basic,E-Wallet,Comedy,187.40824408188138,3.398526964880181
9661,35,Male,Standard,Card,Romance,194.55974187185234,1.123941969415697
9662,26,Female,Premium,E-Wallet,Action,186.92509869518787,4.510626241611874
9663,19,Male,Premium,Net Banking,Romance,200.88850804621816,3.382750021282734
9664,28,Female,Premium,Card,Romance,194.03879081179429,1.503889836238181
9665,57,Male,Standard,Card,Thriller,206.23751404510682,3.228210135231379
9666,51,Female,Premium,E-Wallet,Action,187.52705000699686,1.9071236678549761
9667,40,Male,Standard,Card,Action,199.17086051346107,2.6417534026346132
9668,29,Male,Premium,Net Banking,Horror,190.77622836062216,3.6947650012413638
9669,49,Female,Basic,E-Wallet,Action,208.92454526945042,3.280790602980676
9670,67,Female,Basic,E-Wallet,Action,193.86784375849226,4.493421735250941
9671,70,Female,Mobile,Upi,Comedy,200.3200183623993,2.0256800513186715
9672,60,Male,Basic,Card,Documentary,188.02215254771318,3.8130908075266015
9673,29,Female,Premium,Card,Thriller,186.52477436404362,4.700939358380015
9674,65,Male,Premium,E-Wallet,Thriller,191.45515411092717,2.8406455407900957
9675,69,Male,Premium,E-Wallet,Documentary,193.6648385036105,2.6966316925714278
9676,19,Male,Premium,Card,Romance,203.18277407140405,4.905264372263686
9677,53,Male,Mobile,Card,Action,187.98687921098943,4.521327892095582
9678,51,Male,Basic,E-Wallet,Comedy,194.26154517332665,3.3598734909878822
9679,27,Female,Basic,Card,Drama,194.91328410027367,3.2151231119679355
9680,21,Female,Mobile,E-Wallet,Comedy,200.1378981320511,3.2500745198222845
9681,45,Male,Standard,Net Banking,Romance,180.020557770311,3.8744818596564867
9682,45,Female,Standard,Net Banking,Action,209.18688567672316,1.1072070705639394
9683,50,Male,Premium,Card,Romance,180.4160588819698,2.8079542405749467
9684,33,Female,Basic,Card,Thriller,203.7137277828295,2.900714862537432
9685,57,Female,Basic,E-Wallet,Horror,209.17456358836716,2.5560811770873726
9686,21,Male,Mobile,Card,Comedy,206.10335415070483,1.643946563991173
9687,57,Male,Standard,E-Wallet,Thriller,205.34336660947793,1.8189542872704827
9688,44,Male,Basic,Card,Action,206.22122318736285,1.636763917410034
9689,42,Male,Basic,E-Wallet,Documentary,196.40619252805502,2.2757671132361397
9690,19,Male,Basic,Card,Horror,186.92390310065178,4.148361184738777
9691,44,Male,Basic,Net Banking,Drama,186.33330026268047,3.564490659742006
9692,44,Female,Premium,Net Banking,Thriller,207.90868939493942,1.5851940936759168
9693,19,Female,Basic,Upi,Action,181.316774758407,1.9988814714296472
9694,21,Male,Standard,Card,Romance,184.56116392000692,3.4102631771501
9695,30,Male,Basic,E-Wallet,Comedy,189.7812185780818,3.5973611023633447
9696,51,Male,Standard,Card,Action,186.48779479227494,3.0997323811146873
9697,40,Female,Mobile,Card,Horror,206.28180174091855,2.0764958741622093
9698,33,Male,Premium,Net Banking,Documentary,206.4629243126287,2.542906004984225
9699,33,Female,Premium,Upi,Thriller,196.08536087527574,2.071811316496019
9700,34,Male,Basic,E-Wallet,Documentary,184.75241142523467,2.0782517925741013
9701,48,Female,Basic,E-Wallet,Romance,188.74291687886407,4.404411688055063
9702,47,Female,Basic,Net Banking,Action,197.08627803319948,1.9176280701375736
9703,69,Male,Premium,Net Banking,Horror,191.71186517458452,1.3706711705878303
9704,31,Female,Basic,Upi,Horror,201.04045037923925,3.5733878062140945
9705,54,Female,Mobile,E-Wallet,Documentary,208.12295936016952,1.3504096309175417
9706,50,Female,Mobile,Card,Drama,186.0605000895073,2.082661566468129
9707,39,Female,Mobile,Card,Comedy,198.48234181665148,1.1726173806298963
9708,31,Male,Basic,Net Banking,Drama,180.89636933823104,1.5953628662272359
9709,62,Female,Standard,Card,Romance,202.85545904314196,1.1679429746341339
9710,35,Male,Mobile,E-Wallet,Romance,184.914507302505,3.5481661153862336
9711,44,Male,Basic,E-Wallet,Drama,181.60442021328205,2.4494818329490644
9712,55,Male,Basic,Card,Documentary,187.52811560967487,3.87593564987893
9713,63,Male,Standard,E-Wallet,Thriller,188.10579953950202,1.6652658369977913
9714,25,Female,Premium,Net Banking,Documentary,207.71223212205555,1.716119224692091
9715,59,Male,Mobile,Card,Romance,187.77057366424197,3.7044661099058773
9716,58,Female,Mobile,Upi,Documentary,193.10731970436004,3.6262931103615204
9717,62,Female,Mobile,Card,Thriller,200.75131556275915,2.401426207258907
9718,64,Male,Premium,Upi,Documentary,200.25985749927872,2.5362758219991988
9719,61,Female,Basic,Net Banking,Romance,182.9389233923453,1.7244799305729384
9720,70,Female,Standard,E-Wallet,Action,194.44420510427855,3.0419405806692916
9721,68,Male,Standard,Upi,Documentary,182.87702292244057,3.972597077482535
9722,23,Female,Basic,Upi,Documentary,208.0042968960624,3.2727823714926796
9723,59,Female,Mobile,Net Banking,Romance,196.80748561907475,2.5889527641033556
9724,21,Female,Premium,Net Banking,Romance,193.90406754577597,1.1118904204479723
9725,70,Male,Premium,Card,Comedy,207.29166595482337,4.726858984427221
9726,49,Male,Standard,Upi,Drama,187.7060355650978,1.5136893879026632
9727,45,Female,Standard,Card,Documentary,184.28885402960964,4.5616010801174856
9728,47,Female,Basic,E-Wallet,Drama,194.80516781849394,1.0219179803545577
9729,24,Female,Premium,Upi,Thriller,209.7767618262463,2.575055203396441
9730,54,Female,Basic,Card,Action,203.61546281871864,2.0255351261674344
9731,22,Female,Standard,Card,Thriller,196.70737080299145,3.001857034973366
